,Province_State,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,Testing_Rate,Hospitalization_Rate,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,dem,rep,swing,mask,New_Confirmed,New_Deaths
6728,New Hampshire,2020-08-25 04:30:29,43.4525,-71.5639,7140.0,429.0,6450.0,261.0,525.11158621207,198229.0,712.0,6.008403361344537,14578.759751153002,9.971988795518207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,33.0,0.0
6729,New Jersey,2020-08-25 04:30:29,40.2989,-74.521,189719.0,15946.0,33626.0,140147.0,2135.9484541537618,2676812.0,22452.0,8.405062223604384,30136.846881230867,11.834344477885717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,225.0,0.0
6730,New Mexico,2020-08-25 04:30:29,34.8405,-106.2485,24542.0,749.0,11539.0,12254.0,1170.434022039947,719300.0,3031.0,3.0519110096976614,34304.18026458047,12.350256702795207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,146.0,4.0
6731,New York,2020-08-25 04:30:29,42.1657,-74.9481,430145.0,32887.0,74684.0,322574.0,2211.13759069612,7683190.0,89995.0,7.645561380464728,39495.03126959635,20.922014669471928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,408.0,4.0
6732,North Carolina,2020-08-25 04:30:29,35.6301,-79.8064,156396.0,2535.0,136630.0,17231.0,1491.1779882769818,2087695.0,9093.0,1.6208854446405279,19905.39930839608,7.116158421168353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1283.0,4.0
6733,North Dakota,2020-08-25 04:30:29,47.5289,-99.78399999999999,10000.0,137.0,8206.0,1657.0,1312.2291887011818,192018.0,505.0,1.37,25197.162435602357,5.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,124.0,1.0
6734,Ohio,2020-08-25 04:30:29,40.3888,-82.7649,115651.0,3986.0,95554.0,16111.0,989.3918265734744,2004200.0,12859.0,3.4465763374289886,17145.888049550438,11.11879707049658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,849.0,8.0
6735,Oklahoma,2020-08-25 04:30:29,35.5653,-96.9289,53522.0,730.0,44660.0,8132.0,1352.600259137608,812857.0,4431.0,1.36392511490602,20542.40478386119,8.278838608422705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,357.0,4.0
6736,Oregon,2020-08-25 04:30:29,44.571999999999996,-122.0709,25155.0,420.0,4634.0,20101.0,596.409875722455,523337.0,2028.0,1.6696481812760882,12408.004576861953,8.062015503875969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,218.0,3.0
6737,Pennsylvania,2020-08-25 04:30:29,40.5908,-77.2098,134204.0,7557.0,104873.0,21774.0,1048.305853098296,1562838.0,9806.4,5.6309797025423975,12207.774901228235,8.52635681446182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,525.0,0.0
6738,Rhode Island,2020-08-25 04:30:29,41.6809,-71.5118,21302.0,1035.0,2052.0,18215.0,2010.8348334514865,473670.0,2460.0,4.8586987137358,44712.80328424399,11.548211435545962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,280.0,5.0
6739,South Carolina,2020-08-25 04:30:29,33.8569,-80.945,112551.0,2511.0,46118.0,63922.0,2186.00217452358,896477.0,7439.0,2.2309886184929497,17411.668234048346,6.6094481612779985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,563.0,7.0
6740,South Dakota,2020-08-25 04:30:29,44.2998,-99.4388,11425.0,161.0,9694.0,1570.0,1291.4580646328136,137463.0,965.0,1.4091903719912473,15538.529535109008,8.446389496717725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,149.0,0.0
6741,Tennessee,2020-08-25 04:30:29,35.7478,-86.6923,144604.0,1588.0,106041.0,36975.0,2117.4449501506333,2059354.0,6421.0,1.0981715581864957,30155.24278631647,4.440402755110509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,667.0,21.0
6742,Texas,2020-08-25 04:30:29,31.0545,-97.5635,598450.0,11749.0,457182.0,129519.0,2063.913836589411,4670875.0,74345.2,1.9632383657782608,16108.753515714869,17.546449047453372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,4277.0,50.0
6743,Utah,2020-08-25 04:30:29,40.15,-111.8624,49364.0,390.0,41164.0,7810.0,1539.7581627706911,626354.0,2941.0,0.7900494287334899,19537.186700511986,5.957782999756907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,249.0,5.0
6744,Vermont,2020-08-25 04:30:29,44.0459,-72.7107,1566.0,58.0,1380.0,128.0,250.96596254100632,121390.0,256.5,3.7037037037037037,19453.868577811467,6.312950979068865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,9.0,0.0
6745,Virginia,2020-08-25 04:30:29,37.7693,-78.17,113623.0,2471.0,14482.0,96670.0,1331.1785727382248,1483980.0,15609.0,2.174735748924073,17385.937515926096,13.73753553417882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0,0,1,663.0,4.0
6746,Washington,2020-08-25 04:30:29,47.4009,-121.4905,71371.0,1867.0,7952.8,69504.0,937.2554545415152,1021119.0,6530.0,2.615908422188284,13409.498990990418,9.149374395762985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0,0,1,359.0,4.0
6747,West Virginia,2020-08-25 04:30:29,38.4912,-80.9545,9315.0,179.0,7385.0,1751.0,519.7676306686895,398654.0,2239.4,1.9216317767042408,22244.492220783228,14.278341486538839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3,0,1,42.0,0.0
6748,Wisconsin,2020-08-25 04:30:29,44.2685,-89.6165,70854.0,1081.0,62310.0,7463.0,1216.9137511906533,1195241.0,5573.0,1.5256725096677677,20528.20177953069,7.865469839388036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,392.0,0.0
6749,Wyoming,2020-08-25 04:30:29,42.756,-107.3025,3603.0,37.0,2927.0,639.0,622.5389151615785,66022.0,211.0,1.0269220094365803,11407.511589452604,5.856230918678879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,0,0,25.0,0.0
6750,Alabama,2020-08-26 04:30:22,32.3182,-86.9023,117242.0,2037.0,44684.0,70521.0,2391.139636787109,927277.0,13793.0,1.7374319783012913,18911.72778510295,11.76455536411866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,1,532.0,13.0
6751,Alaska,2020-08-26 04:30:22,61.3707,-152.4044,4843.0,36.0,1967.0,2840.0,662.0235255520851,333831.0,1796.6,0.7433409043981003,45633.69307424697,14.684410316989988,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,33.0,4.0
6752,Arizona,2020-08-26 04:30:22,33.7298,-111.4312,199273.0,4792.0,29526.0,164955.0,2737.748974166739,1162204.0,21365.0,2.404741234386997,15967.154651018855,10.721472552729171,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,859.0,21.0
6753,Arkansas,2020-08-26 04:30:22,34.9697,-92.3731,57374.0,711.0,51351.0,5312.0,1901.1837746917959,674184.0,4013.0,1.2392372851814408,22340.218251417256,6.994457419737163,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,1,480.0,15.0
6754,California,2020-08-26 04:30:22,36.1162,-119.6816,681032.0,12382.0,76739.3,668650.0,1723.5982900784907,10762506.0,89995.0,1.8181230837904827,27238.42189289122,20.961681329537644,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,5471.0,147.0
6755,Colorado,2020-08-26 04:30:22,39.0598,-105.3111,55780.0,1926.0,5841.0,48013.0,968.6153350318542,947645.0,6845.0,3.4528504840444603,16455.78126866729,12.271423449264967,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,459.0,7.0
6756,Connecticut,2020-08-26 04:30:22,41.5978,-72.7554,52040.0,4463.0,8893.0,38684.0,1459.6300381988885,1082706.0,11087.0,8.576095311299001,30367.990010341382,21.30476556495004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,29.0,3.0
6757,Delaware,2020-08-26 04:30:22,39.3185,-75.5071,16962.0,603.0,9010.0,7349.0,1741.9005015588996,225328.0,2077.2,3.5550053059780686,23139.898373733267,11.791769802145168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,20.0,-1.0
6758,Florida,2020-08-26 04:30:22,27.7663,-81.6868,605502.0,10580.0,104743.6,594922.0,2819.207628811173,4466524.0,37477.0,1.747310496084241,20796.064315341973,6.189409778993298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,2673.0,183.0
6759,Georgia,2020-08-26 04:30:22,33.0406,-83.6431,258354.0,5262.0,50995.0,253092.0,2433.302318274406,2230850.0,23717.0,2.036740286583525,21011.2190123724,9.180039790365155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,2101.0,106.0
6760,Hawaii,2020-08-26 04:30:22,21.0943,-157.4983,6984.0,49.0,2236.0,4699.0,493.2649279030873,180850.0,419.0,0.7016036655211912,12773.047281110155,5.99942726231386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,215.0,0.0
6761,Idaho,2020-08-26 04:30:22,44.2405,-114.4788,30465.0,326.0,13081.0,17058.0,1704.7505267016033,240095.0,1269.0,1.0700804201542753,13435.157646755992,4.165435745937962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,408.0,12.0
6762,Illinois,2020-08-26 04:30:22,40.3495,-88.9861,224887.0,8126.0,35143.4,216761.0,1774.7015207995755,3782467.0,89995.0,3.6133702704024686,29849.435215349084,22.954677205387902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,1681.0,29.0
6763,Indiana,2020-08-26 04:30:22,39.8494,-86.2583,88421.0,3241.0,66703.0,18477.0,1313.4005296024984,1010981.0,10417.0,3.6654188484636,15017.054555117713,11.781137964963074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,1,829.0,16.0
6764,Iowa,2020-08-26 04:30:22,42.0115,-93.2105,57606.0,1059.0,44396.0,12151.0,1825.8231988513726,587743.0,4545.7,1.8383501718570985,18628.52488217377,8.847257557547461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,697.0,12.0
6765,Kansas,2020-08-26 04:30:22,38.5266,-96.7265,38861.0,430.0,1535.0,36896.0,1333.9104538680006,386957.0,2183.0,1.1065078098865186,13282.365031713025,5.617457090656441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,1,315.0,1.0
6766,Kentucky,2020-08-26 04:30:22,37.6681,-84.6701,44568.0,895.0,9594.0,34079.0,997.5662945788556,775468.0,4446.0,2.008167294920122,17357.313303816103,9.975767366720515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,1,670.0,11.0
6767,Louisiana,2020-08-26 04:30:22,31.1695,-91.8678,144116.0,4797.0,118120.0,21199.0,3100.072836094694,1794062.0,8264.8,3.328568653029504,38591.987513320666,7.176224823405278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,1,550.0,33.0
6768,Maine,2020-08-26 04:30:22,44.6939,-69.3819,4369.0,131.0,3784.0,454.0,325.0231362314873,237374.0,410.0,2.998397802700847,17658.970460016724,9.384298466468303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,12.0,0.0
6769,Maryland,2020-08-26 04:30:22,39.0639,-76.8021,105046.0,3707.0,6056.0,95283.0,1737.5382091013748,1255565.0,14051.0,3.528930182967462,20767.969856161755,13.376044780381928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,377.0,13.0
6770,Massachusetts,2020-08-26 04:30:22,42.2302,-71.5301,126420.0,8961.0,102205.0,15254.0,1834.1667751178345,1614402.0,12279.0,7.08827717133365,23422.579576679174,9.712861888941623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,398.0,12.0
